year,district,bach_deg_num,high_school_num,median_HH_income
2005,"Congressional District 2 (109th Congress), West Virginia",48869,178319,21405
2005,"Congressional District 3 (109th Congress), West Virginia",33102,168257,16263
2005,"Congressional District 1 (109th Congress), Wisconsin",72628,161268,27850
2005,"Congressional District 2 (109th Congress), Wisconsin",99275,125419,27633
2005,"Congressional District 3 (109th Congress), Wisconsin",64983,160387,23494
2005,"Congressional District 4 (109th Congress), Wisconsin",51557,124409,21768
2005,"Congressional District 5 (109th Congress), Wisconsin",122475,127377,31954
2005,"Congressional District 6 (109th Congress), Wisconsin",61451,180250,24847
2005,"Congressional District 7 (109th Congress), Wisconsin",58007,181859,22864
2005,"Congressional District 8 (109th Congress), Wisconsin",72419,172059,24803
2005,"Congressional District (at Large) (109th Congress), Wyoming",51488,111970,22590
