congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
115,House,20329,52,2,MD,100,,,"RUPPERSBERGER, C. A. (Dutch)",R000576,1946,,-0.296,0.137,-120.59777,0.87524,905,60,,-0.256,-0.091
115,House,20724,52,3,MD,100,,,"SARBANES, John",S001168,1962,,-0.469,-0.077,-65.34142,0.93108,915,23,,-0.521,0.155
115,House,21139,52,1,MD,200,,,"HARRIS, Andy",H001052,1957,,0.607,-0.316,-113.95202,0.88095,899,35,,0.712,-0.418
115,House,21334,52,6,MD,100,,,"DELANEY, John",D000620,1963,,-0.276,0.04,-103.17778,0.89169,900,49,,-0.281,0.108
115,House,21707,52,4,MD,100,,,"BROWN, Anthony Gregory",B001304,1961,,-0.342,-0.166,-79.02937,0.91429,882,29,,-0.342,-0.166
115,House,21741,52,8,MD,100,,,"RASKIN, Jamie Ben",R000606,1962,,-0.553,-0.186,-68.64434,0.92795,918,27,,-0.553,-0.186
115,House,29587,52,7,MD,100,,,"CUMMINGS, Elijah Eugene",C000984,1951,,-0.438,-0.151,-48.3039,0.92411,612,25,,-0.455,-0.157
115,House,15616,3,1,MA,100,,,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.111,-73.2623,0.92149,896,28,,-0.443,0.143
115,House,20119,3,8,MA,100,,,"LYNCH, Stephen F.",L000562,1955,,-0.351,0.037,-135.97268,0.85934,897,57,,-0.374,0.239
115,House,20754,3,3,MA,100,,,"TSONGAS, Nicola S. (Niki)",T000465,1946,,-0.396,-0.198,-63.17465,0.92738,838,23,,-0.348,-0.387
115,House,21140,3,9,MA,100,,,"KEATING, William R.",K000375,1952,,-0.329,-0.137,-100.88171,0.89474,907,56,,-0.328,0.044
115,House,21335,3,4,MA,100,,,"KENNEDY, Joseph P. III",K000379,1980,,-0.422,-0.166,-68.79745,0.92207,848,32,,-0.386,-0.354
115,House,21375,3,5,MA,100,,,"CLARK, Katherine M.",C001101,1963,,-0.491,-0.39,-64.24821,0.93118,901,34,,-0.497,-0.277
115,House,21525,3,6,MA,100,,,"MOULTON, Seth",M001196,1978,,-0.302,-0.104,-99.25441,0.89634,907,37,,-0.273,-0.299
115,House,29729,3,2,MA,100,,,"McGOVERN, James P.",M000312,1959,,-0.539,-0.297,-61.29449,0.93472,908,32,,-0.657,-0.138
115,House,29919,3,7,MA,100,,,"CAPUANO, Michael Everett",C001037,1952,,-0.58,-0.083,-69.42491,0.92544,896,23,,-0.575,-0.04
115,House,10713,23,13,MI,100,,,"CONYERS, John, Jr.",C000714,1929,,-0.658,-0.512,-33.52608,0.93881,531,15,,-0.601,-0.337
115,House,15033,23,9,MI,100,,,"LEVIN, Sander Martin",L000263,1931,,-0.378,-0.091,-69.66026,0.92708,920,30,,-0.433,-0.019
115,House,15446,23,6,MI,200,,,"UPTON, Frederick Stephen",U000031,1953,,0.339,-0.397,-180.40771,0.8207,913,83,,0.294,-0.028
115,House,20725,23,7,MI,200,,,"WALBERG, Tim",W000798,1951,,0.528,0.049,-79.00351,0.91788,922,51,,0.536,0.463
115,House,21142,23,2,MI,200,,,"HUIZENGA, Bill",H001058,1969,,0.633,-0.059,-70.41686,0.92385,889,37,,0.608,0.358
115,House,21143,23,3,MI,200,,,"AMASH, Justin",A000367,1980,,0.646,-0.763,-522.97608,0.5664,920,247,,0.552,-0.834
115,House,21372,23,5,MI,100,,,"KILDEE, Dan",K000380,1958,,-0.394,-0.204,-76.39168,0.91982,914,30,,-0.353,-0.416
115,House,21526,23,4,MI,200,,,"MOOLENAAR, John",M001194,1961,,0.398,0.468,-72.91145,0.92389,921,30,,0.35,0.473
115,House,21527,23,8,MI,200,,,"BISHOP, Michael Dean",B001293,1967,,0.45,0.108,-90.37359,0.90585,914,54,,0.474,0.161
115,House,21528,23,11,MI,200,,,"TROTT, David A.",T000475,1960,,0.37,0.255,-73.007,0.92004,876,20,,0.365,0.185
115,House,21529,23,12,MI,100,,,"DINGELL, Debbie",D000624,1953,,-0.408,-0.107,-65.62189,0.93057,912,29,,-0.368,-0.268
115,House,21530,23,14,MI,100,,,"LAWRENCE, Brenda L",L000581,1954,,-0.442,-0.035,-69.07472,0.92667,907,37,,-0.433,-0.019
115,House,21704,23,1,MI,200,,,"BERGMAN, John",B001301,1947,,0.431,0.015,-114.57368,0.88194,912,74,,0.431,0.014
115,House,21737,23,10,MI,200,,,"MITCHELL, Paul",M001201,1961,,0.433,0.387,-70.06909,0.92644,917,26,,0.433,0.387
115,House,14263,33,8,MN,100,,,"NOLAN, Richard Michael",N000127,1943,,-0.372,-0.373,-161.87515,0.82969,867,78,,-0.361,0.093
115,House,20122,33,4,MN,100,,,"McCOLLUM, Betty",M001143,1954,,-0.418,-0.191,-84.81079,0.91101,910,42,,-0.362,-0.411
115,House,20726,33,1,MN,100,,,"WALZ, Tim",W000799,1964,,-0.275,0.131,-103.42569,0.85735,672,56,,-0.291,-0.122
115,House,20727,33,5,MN,100,,,"ELLISON, Keith",E000288,1963,,-0.537,-0.58,-70.72619,0.91629,809,21,,-0.55,-0.801
115,House,20924,33,3,MN,200,,,"PAULSEN, Erik",P000594,1965,,0.403,-0.193,-161.34993,0.8393,921,90,,0.332,-0.053
115,House,21531,33,6,MN,200,,,"EMMER, Thomas Earl II",E000294,1961,,0.436,-0.074,-117.99743,0.87889,914,61,,0.462,-0.074
115,House,21733,33,2,MN,200,,,"LEWIS, Jason Mark",L000587,1955,,0.505,-0.19,-103.71974,0.89316,918,34,,0.505,-0.191
115,House,29127,33,7,MN,100,,,"PETERSON, Collin Clark",P000258,1944,,-0.148,0.71,-279.06074,0.73059,889,126,,-0.216,0.829
115,House,20925,46,3,MS,200,,,"HARPER, Gregg",H001045,1956,,0.384,0.484,-61.84994,0.93265,887,14,,0.406,0.459
115,House,21148,46,4,MS,200,,,"PALAZZO, Steven",P000601,1970,,0.492,0.512,-72.55881,0.91963,866,39,,0.471,0.366
115,House,21561,46,1,MS,200,,,"KELLY, Trent",K000388,1966,,0.579,0.206,-72.44343,0.92412,918,30,,0.644,0.073
115,House,29368,46,2,MS,100,,,"THOMPSON, Bennie",T000193,1948,,-0.516,0.403,-54.9375,0.93921,876,14,,-0.566,0.467
115,House,20124,34,6,MO,200,,,"GRAVES, Samuel",G000546,1963,,0.432,0.162,-80.51124,0.90891,843,62,,0.415,0.635
115,House,20147,34,1,MO,100,,,"CLAY, William Lacy, Jr.",C001049,1956,,-0.48,-0.078,-98.08268,0.89509,885,57,,-0.399,-0.267
115,House,20517,34,5,MO,100,,,"CLEAVER, Emanuel, II",C001061,1944,,-0.455,0.017,-69.21397,0.91999,830,32,,-0.479,0.072
115,House,20926,34,3,MO,200,,,"LUETKEMEYER, Blaine",L000569,1952,,0.446,0.242,-68.19126,0.92811,914,21,,0.436,0.31
115,House,21149,34,4,MO,200,,,"HARTZLER, Vicky",H001053,1960,,0.496,0.379,-76.50544,0.91919,908,37,,0.472,0.377
115,House,21150,34,7,MO,200,,,"LONG, Billy",L000576,1955,,0.552,0.296,-71.28651,0.91836,837,24,,0.476,0.136
115,House,21337,34,2,MO,200,,,"WAGNER, Ann",W000812,1962,,0.477,0.192,-61.32812,0.93312,886,20,,0.573,0.147
115,House,21373,34,8,MO,200,,,"SMITH, Jason",S001195,1980,,0.614,0.196,-70.99314,0.92455,905,40,,0.684,0.377
115,House,21532,64,1,MT,200,,,"ZINKE, Ryan",Z000018,1961,,0.412,-0.097,-0.05424,0.99699,18,0,,0.539,0.532
115,House,21751,64,1,MT,200,,,"GIANFORTE, Greg",G000584,1961,,0.426,0.046,-76.50798,0.89055,660,30,,0.426,0.046
115,House,20518,35,1,NE,200,,,"FORTENBERRY, Jeff",F000449,1960,,0.299,-0.065,-121.8755,0.87335,900,46,,0.286,0.01
115,House,20729,35,3,NE,200,,,"SMITH, Adrian",S001172,1970,,0.51,0.182,-69.7879,0.92531,899,23,,0.514,0.098
115,House,21701,35,2,NE,200,,,"BACON, Donald J.",B001298,1963,,0.435,-0.074,-100.89433,0.89635,922,37,,0.435,-0.076
115,House,20927,65,1,NV,100,,,"TITUS, Alice (Dina)",T000468,1950,,-0.3,-0.205,-98.98307,0.89068,855,33,,-0.348,-0.312
115,House,21196,65,2,NV,200,,,"AMODEI, Mark E.",A000369,1958,,0.375,0.18,-94.88204,0.89994,900,29,,0.322,0.324
115,House,21729,65,4,NV,100,,,"KIHUEN, Ruben Jesus",K000390,1980,,-0.394,0.221,-97.62194,0.89742,902,41,,-0.394,0.222
115,House,21743,65,3,NV,100,,,"ROSEN, Jacklyn Sheryl",R000608,1957,,-0.243,0.211,-172.17188,0.82693,906,79,,-0.243,0.213
115,House,20731,4,1,NH,100,,,"SHEA-PORTER, Carol",S001170,1952,,-0.315,-0.13,-99.04266,0.89424,886,38,,-0.303,-0.209
115,House,21340,4,2,NH,100,,,"KUSTER, Ann McLane",K000382,1956,,-0.252,-0.138,-110.54756,0.8827,886,52,,-0.235,-0.148
115,House,14863,12,4,NJ,200,,,"SMITH, Christopher Henry",S000522,1953,,0.161,-0.172,-216.93353,0.78954,918,70,,0.23,-0.2
115,House,15454,12,6,NJ,100,,,"PALLONE, Frank, Jr.",P000034,1951,,-0.404,-0.158,-89.87002,0.90713,922,51,,-0.627,0.09
115,House,20542,12,8,NJ,100,,,"SIRES, Albio",S001165,1951,,-0.404,0.094,-86.99289,0.90718,893,27,,-0.432,0.206
115,House,20929,12,7,NJ,200,,,"LANCE, Leonard",L000567,1952,,0.329,-0.236,-218.11828,0.78913,921,123,,0.257,-0.176
115,House,21536,12,1,NJ,100,,,"NORCROSS, Donald",N000188,1958,,-0.425,0.351,-99.93286,0.89546,905,42,,-0.471,0.486
115,House,21537,12,3,NJ,200,,,"MacARTHUR, Thomas Charles",M001193,1960,,0.206,0.271,-129.4213,0.86797,914,75,,0.204,0.284
115,House,21538,12,12,NJ,100,,,"WATSON COLEMAN, Bonnie",W000822,1945,,-0.647,-0.165,-65.21677,0.93069,908,21,,-0.737,0.103
115,House,21723,12,5,NJ,100,,,"GOTTHEIMER, Josh S.",G000583,1975,,-0.134,0.123,-212.24498,0.79298,915,108,,-0.134,0.123
115,House,29539,12,2,NJ,200,,,"LoBIONDO, Frank A.",L000554,1946,,0.211,-0.225,-217.5042,0.78843,915,106,,0.199,-0.069
115,House,29541,12,11,NJ,200,,,"FRELINGHUYSEN, Rodney P.",F000372,1946,,0.291,-0.262,-159.26323,0.83896,907,58,,0.334,0.033
115,House,29741,12,9,NJ,100,,,"PASCRELL, William J., Jr.",P000096,1937,,-0.367,-0.0,-91.49255,0.90283,895,40,,-0.374,-0.132
115,House,31103,12,10,NJ,100,,,"PAYNE, Donald, Jr.",P000604,1958,,-0.519,-0.102,-59.68704,0.93172,844,19,,-0.57,0.114
115,House,20337,66,2,NM,200,,,"PEARCE, Stevan",P000588,1947,,0.47,0.07,-115.64546,0.87486,865,71,,0.456,0.096
115,House,20932,66,3,NM,100,,,"LUJÁN, Ben Ray",L000570,1972,,-0.369,0.025,-103.68107,0.8932,918,43,,-0.35,-0.143
115,House,21341,66,1,NM,100,,,"LUJAN GRISHAM, Michelle",L000580,1959,,-0.313,0.047,-125.68948,0.86884,894,67,,-0.267,-0.198
115,House,15444,13,25,NY,100,,,"SLAUGHTER, Louise McIntosh",S000480,1929,2018.0,-0.465,-0.104,-44.86097,0.92749,596,11,,-0.517,0.082
115,House,15603,13,16,NY,100,,,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.089,-97.1581,0.89569,882,51,,-0.408,-0.194
115,House,15612,13,17,NY,100,,,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.157,-77.05874,0.91898,912,29,,-0.409,-0.096
115,House,20519,13,26,NY,100,,,"HIGGINS, Brian",H001038,1959,,-0.346,-0.031,-96.39278,0.898,896,39,,-0.37,-0.036
115,House,20733,13,9,NY,100,,,"CLARKE, Yvette Diane",C001067,1964,,-0.616,-0.195,-62.24863,0.93395,911,25,,-0.666,-0.059
115,House,20934,13,20,NY,100,,,"TONKO, Paul",T000469,1949,,-0.422,-0.258,-53.86603,0.94036,876,20,,-0.435,-0.193
115,House,21101,13,23,NY,200,,,"REED, Thomas W. II",R000585,1971,,0.294,0.093,-124.11616,0.87211,907,72,,0.244,0.221
115,House,21342,13,6,NY,100,,,"MENG, Grace",M001188,1975,,-0.381,-0.155,-80.46771,0.91519,908,32,,-0.385,-0.243
115,House,21343,13,8,NY,100,,,"JEFFRIES, Hakeem",J000294,1970,,-0.486,-0.091,-77.71558,0.91566,882,43,,-0.49,-0.116
115,House,21344,13,18,NY,100,,,"MALONEY, Sean Patrick",M001185,1966,,-0.235,0.108,-128.05284,0.86696,897,56,,-0.292,0.246
115,House,21345,13,27,NY,200,,,"COLLINS, Chris",C001092,1950,,0.366,0.222,-68.74702,0.92534,886,17,,0.356,0.319
115,House,21539,13,1,NY,200,,,"ZELDIN, Lee M",Z000017,1980,,0.363,-0.11,-143.03117,0.85426,908,68,,0.419,-0.183
115,House,21540,13,4,NY,100,,,"RICE, Kathleen Maura",R000602,1965,,-0.289,-0.004,-113.68435,0.88096,897,58,,-0.31,0.125
115,House,21541,13,21,NY,200,,,"STEFANIK, Elise M",S001196,1984,,0.218,0.011,-142.3674,0.85678,921,56,,0.243,-0.089
115,House,21542,13,24,NY,200,,,"KATKO, John",K000386,1962,,0.209,-0.016,-157.68089,0.83863,896,76,,0.226,-0.002
115,House,21560,13,11,NY,200,,,"DONOVAN, Daniel M., Jr.",D000625,1956,,0.227,0.094,-138.0273,0.85854,905,51,,0.237,0.055
115,House,21715,13,13,NY,100,,,"ESPAILLAT, Adriano J.",E000297,1954,,-0.625,-0.055,-63.99247,0.93259,917,24,,-0.625,-0.055
115,House,21716,13,19,NY,200,,,"FASO, John J.",F000464,1952,,0.235,-0.016,-158.13012,0.84192,919,77,,0.235,-0.019
115,House,21747,13,3,NY,100,,,"SUOZZI, Thomas",S001201,1962,,-0.198,0.055,-184.55728,0.81385,896,85,,-0.199,0.056
115,House,21749,13,22,NY,200,,,"TENNEY, Claudia",T000478,1961,,0.272,0.494,-86.10181,0.91038,917,53,,0.272,0.494
115,House,21761,13,25,NY,100,,,"MORELLE, Joseph D.",M001206,1957,,,,,,,,,-0.926,-0.378
115,House,29134,13,15,NY,100,,,"SERRANO, José E.",S000248,1943,,-0.491,-0.381,-76.99241,0.91989,922,41,,-0.548,-0.228
115,House,29375,13,2,NY,200,,,"KING, Peter T.",K000210,1944,,0.26,-0.033,-131.79325,0.8625,891,49,,0.239,0.031
115,House,29377,13,10,NY,100,,,"NADLER, Jerrold Lewis",N000002,1947,,-0.509,-0.51,-56.81039,0.93903,903,22,,-0.5,-0.568
115,House,29378,13,7,NY,100,,,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.336,-71.22619,0.92487,912,46,,-0.597,-0.144
115,House,29379,13,12,NY,100,,,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.277,-87.38578,0.90658,891,43,,-0.416,-0.202
115,House,29776,13,5,NY,100,,,"MEEKS, Gregory W.",M001137,1953,,-0.412,-0.075,-117.15485,0.87575,883,55,,-0.336,-0.091
115,House,29925,13,14,NY,100,,,"CROWLEY, Joseph",C001038,1962,,-0.411,-0.071,-69.20083,0.92404,876,29,,-0.508,0.015
115,House,15438,47,4,NC,100,,,"PRICE, David Eugene",P000523,1940,,-0.343,-0.028,-73.57865,0.92208,907,27,,-0.436,-0.008
115,House,20340,47,1,NC,100,,,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.403,0.185,-83.43391,0.91013,886,46,,-0.38,-0.156
115,House,20521,47,5,NC,200,,,"FOXX, Virginia Ann",F000450,1943,,0.641,0.147,-122.38782,0.87582,923,69,,0.521,0.172
115,House,20522,47,10,NC,200,,,"McHENRY, Patrick T.",M001156,1975,,0.578,0.106,-81.04339,0.91497,912,23,,0.473,0.088
115,House,21346,47,8,NC,200,,,"HUDSON, Richard",H001067,1971,,0.672,0.208,-72.46365,0.91999,869,51,,0.658,0.2
115,House,21347,47,9,NC,200,,,"PITTENGER, Robert",P000606,1948,,0.562,0.333,-67.71557,0.9265,887,47,,0.6,0.474
115,House,21348,47,11,NC,200,,,"MEADOWS, Mark",M001187,1959,,0.621,-0.193,-87.62539,0.90654,893,26,,0.627,-0.256
115,House,21349,47,2,NC,200,,,"HOLDING, George E.B.",H001065,1968,,0.657,0.136,-75.51519,0.92053,912,50,,0.632,0.265
115,House,21543,47,6,NC,200,,,"WALKER, Bradley Mark",W000819,1969,,0.615,-0.04,-69.04463,0.92647,904,24,,0.608,-0.099
115,House,21544,47,7,NC,200,,,"ROUZER, David",R000603,1972,,0.612,0.175,-75.24097,0.92122,917,51,,0.618,0.331
115,House,21545,47,12,NC,100,,,"ADAMS, Alma",A000370,1946,,-0.47,0.028,-57.07166,0.93875,903,24,,-0.468,0.041
115,House,21708,47,13,NC,200,,,"BUDD, Theodore Paul",B001305,1971,,0.728,-0.106,-68.03335,0.92864,919,25,,0.728,-0.106
115,House,29546,47,3,NC,200,,,"JONES, Walter Beaman, Jr.",J000255,1943,,0.244,-0.362,-854.17148,0.34654,806,380,,0.293,-0.956
115,House,21350,36,1,ND,200,,,"CRAMER, Kevin",C001096,1961,,0.392,0.3,-66.59818,0.92695,878,20,,0.432,0.293
115,House,15029,24,9,OH,100,,,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.108,-134.14604,0.86266,908,69,,-0.366,-0.032
115,House,20130,24,12,OH,200,,,"TIBERI, Patrick (Pat)",T000462,1962,,0.386,-0.026,-60.26094,0.89253,530,24,,0.269,0.552
115,House,20342,24,10,OH,200,,,"TURNER, Michael R.",T000463,1960,,0.266,0.19,-99.05577,0.89632,905,58,,0.243,0.456
115,House,20343,24,13,OH,100,,,"RYAN, Timothy J.",R000577,1973,,-0.403,0.216,-90.6231,0.90064,866,32,,-0.419,0.24
115,House,20738,24,4,OH,200,,,"JORDAN, Jim",J000289,1964,,0.709,-0.208,-119.43774,0.87585,901,72,,0.992,-0.125
115,House,20755,24,5,OH,200,,,"LATTA, Robert E.",L000566,1956,,0.52,0.252,-63.02897,0.93399,923,31,,0.56,0.281
115,House,20941,24,11,OH,100,,,"FUDGE, Marcia L.",F000455,1952,,-0.583,0.133,-71.13952,0.92408,901,26,,-0.615,0.465
115,House,21162,24,6,OH,200,,,"JOHNSON, Bill",J000292,1954,,0.428,0.255,-87.48941,0.90862,913,61,,0.377,0.393
115,House,21163,24,15,OH,200,,,"STIVERS, Steve",S001187,1965,,0.299,0.268,-83.36902,0.90771,861,52,,0.263,0.48
115,House,21164,24,16,OH,200,,,"RENACCI, Jim",R000586,1958,,0.387,0.142,-105.92926,0.88309,852,61,,0.424,0.167
115,House,21165,24,7,OH,200,,,"GIBBS, Bob",G000563,1954,,0.461,0.285,-72.60888,0.92379,916,38,,0.55,0.342
115,House,21351,24,2,OH,200,,,"WENSTRUP, Brad",W000815,1958,,0.576,0.18,-73.99275,0.92272,920,31,,0.575,0.164
115,House,21352,24,3,OH,100,,,"BEATTY, Joyce",B001281,1950,,-0.428,0.073,-84.83808,0.90688,868,45,,-0.403,0.085
115,House,21353,24,14,OH,200,,,"JOYCE, David",J000295,1957,,0.254,0.27,-106.19898,0.88939,906,55,,0.23,0.391
115,House,21564,24,8,OH,200,,,"DAVIDSON, Warren",D000626,1970,,0.792,-0.216,-94.83298,0.90165,916,38,,0.9,-0.175
115,House,21759,24,12,OH,200,,,"BALDERSON, Troy",B001306,1962,,0.321,0.873,-0.03899,0.99844,25,0,,0.321,0.873
115,House,29550,24,1,OH,200,,,"CHABOT, Steve",C000266,1953,,0.585,-0.253,-61.12571,0.93579,921,16,,0.663,0.013
115,House,20344,53,4,OK,200,,,"COLE, Tom",C001053,1949,,0.335,0.364,-105.07649,0.89038,905,27,,0.285,0.393
115,House,21354,53,1,OK,200,,,"BRIDENSTINE, Jim",B001283,1975,,0.689,-0.157,-29.48709,0.93417,433,6,,0.623,-0.253
115,House,21355,53,2,OK,200,,,"MULLIN, Markwayne",M001190,1977,,0.506,0.428,-74.81918,0.92124,912,21,,0.569,0.286
115,House,21546,53,5,OK,200,,,"RUSSELL, Steve",R000604,1963,,0.475,-0.189,-149.98836,0.84681,902,43,,0.522,-0.373
115,House,21760,53,1,OK,200,,,"HERN, Kevin",H001082,1961,,,,,,,,,0.248,0.969
115,House,29393,53,3,OK,200,,,"LUCAS, Frank D.",L000491,1960,,0.363,0.409,-67.53727,0.92907,918,18,,0.391,0.403
115,House,15410,72,4,OR,100,,,"DeFAZIO, Peter Anthony",D000191,1947,,-0.429,0.011,-126.95835,0.86692,889,44,,-0.408,0.02
115,House,20944,72,5,OR,100,,,"SCHRADER, Kurt",S001180,1951,,-0.193,0.06,-262.16115,0.74412,887,123,,-0.231,0.282
115,House,21198,72,1,OR,100,,,"BONAMICI, Suzanne",B001278,1954,,-0.393,-0.395,-72.79317,0.92377,918,36,,-0.398,-0.496
115,House,29588,72,3,OR,100,,,"BLUMENAUER, Earl",B000574,1948,,-0.427,-0.662,-78.76813,0.91575,895,32,,-0.389,-0.748
115,House,29932,72,2,OR,200,,,"WALDEN, Greg",W000791,1957,,0.339,-0.028,-90.1027,0.90651,918,32,,0.285,0.269
115,House,20134,14,9,PA,200,,,"SHUSTER, William (Bill)",S001154,1961,,0.374,0.323,-74.47863,0.91496,838,29,,0.317,0.275
115,House,20346,14,18,PA,200,,,"MURPHY, Timothy",M001151,1952,,0.258,0.198,-46.30004,0.90675,473,20,,0.263,0.346
115,House,20526,14,15,PA,200,,,"DENT, Charles W.",D000604,1960,,0.244,-0.085,-107.19941,0.85949,708,30,,0.271,-0.001
115,House,20946,14,5,PA,200,,,"THOMPSON, Glenn",T000467,1959,,0.307,0.38,-88.28883,0.90821,917,63,,0.286,0.647
115,House,21167,14,3,PA,200,,,"KELLY, Mike",K000376,1948,,0.319,0.496,-78.42607,0.91717,907,29,,0.336,0.34
115,House,21168,14,7,PA,200,,,"MEEHAN, Patrick",M001181,1955,,0.22,0.076,-115.51634,0.84747,698,58,,0.217,0.135
115,House,21170,14,10,PA,200,,,"MARINO, Thomas A.",M001179,1952,,0.351,0.477,-75.09884,0.91657,862,28,,0.33,0.327
115,House,21171,14,11,PA,200,,,"BARLETTA, Lou",B001269,1956,,0.278,0.393,-72.03793,0.91902,853,21,,0.299,0.355
115,House,21356,14,4,PA,200,,,"PERRY, Scott",P000605,1962,,0.665,-0.37,-128.64526,0.86817,910,74,,0.919,-0.395
115,House,21357,14,12,PA,200,,,"ROTHFUS, Keith",R000598,1962,,0.496,0.051,-86.35906,0.91031,919,34,,0.493,-0.095
115,House,21358,14,17,PA,100,,,"CARTWRIGHT, Matt",C001090,1961,,-0.371,-0.048,-116.46431,0.88085,918,56,,-0.297,-0.118
115,House,21547,14,6,PA,200,,,"COSTELLO, Ryan",C001106,1976,,0.217,-0.057,-171.92637,0.82289,882,91,,0.226,-0.056
115,House,21548,14,13,PA,100,,,"BOYLE, Brendan Francis",B001296,1977,,-0.395,0.16,-100.88839,0.8911,875,34,,-0.427,0.318
115,House,21566,14,2,PA,100,,,"EVANS, Dwight",E000296,1954,,-0.452,-0.057,-88.18914,0.90812,915,47,,-0.458,-0.063
115,House,21718,14,8,PA,200,,,"FITZPATRICK, Brian K.",F000466,1973,,0.216,-0.284,-234.3001,0.77495,919,111,,0.215,-0.281
115,House,21745,14,16,PA,200,,,"SMUCKER, Lloyd K.",S001199,1964,,0.399,0.318,-86.44491,0.91022,919,29,,0.399,0.318
115,House,21756,14,18,PA,100,,,"LAMB, Conor",L000588,1984,,-0.087,0.032,-64.47947,0.75552,230,30,,-0.087,0.038
115,House,21762,14,7,PA,100,,,"SCANLON, Mary Gay",S001205,1959,,,,,,,,,-0.926,-0.378
115,House,29561,14,14,PA,100,,,"DOYLE, Michael F.",D000482,1953,,-0.329,0.122,-109.06474,0.88705,910,37,,-0.463,0.208
115,House,29777,14,1,PA,100,,,"BRADY, Robert A.",B001227,1945,,-0.484,0.225,-81.959,0.91287,899,23,,-0.536,0.461
115,House,20136,5,2,RI,100,,,"LANGEVIN, James",L000559,1964,,-0.376,0.109,-79.90158,0.91612,912,29,,-0.409,0.165
115,House,21172,5,1,RI,100,,,"CICILLINE, David N.",C001084,1961,,-0.39,-0.285,-66.55743,0.92977,914,25,,-0.375,-0.433
115,House,20138,48,2,SC,200,,,"WILSON, Addison Graves (Joe)",W000795,1947,,0.545,0.1,-66.20805,0.93012,914,18,,0.507,0.339
115,House,21174,48,3,SC,200,,,"DUNCAN, Jeff",D000615,1966,,0.741,-0.208,-75.13709,0.91913,891,32,,0.739,-0.167
115,House,21175,48,4,SC,200,,,"GOWDY, Trey",G000566,1964,,0.656,-0.003,-56.85082,0.93792,887,17,,0.553,0.271
115,House,21176,48,5,SC,200,,,"MULVANEY, Mick",M001182,1967,,0.75,-0.592,-0.09233,0.9817,5,0,,0.349,0.625
115,House,21359,48,7,SC,200,,,"RICE, Tom",R000597,1957,,0.574,-0.249,-85.627,0.90827,890,34,,0.534,-0.146
115,House,21753,48,5,SC,200,,,"NORMAN, Ralph",N000190,1953,,0.69,-0.261,-65.1858,0.90402,646,22,,0.69,-0.262
115,House,29565,48,1,SC,200,,,"SANFORD, Mark",S000051,1960,,0.684,-0.729,-226.33224,0.77344,881,116,,0.625,-0.78
115,House,39301,48,6,SC,100,,,"CLYBURN, James Enos",C000537,1940,,-0.464,0.256,-66.09655,0.92476,845,26,,-0.503,0.116
115,House,21177,37,1,SD,200,,,"NOEM, Kristi",N000184,1971,,0.398,0.326,-85.72292,0.90385,848,35,,0.47,0.151
115,House,15019,54,5,TN,100,,,"COOPER, James Hayes Shofner",C000754,1954,,-0.161,-0.035,-235.20108,0.77376,917,89,,-0.161,-0.097
115,House,15455,54,2,TN,200,,,"DUNCAN, John J., Jr.",D000533,1947,,0.602,-0.473,-250.27844,0.76001,912,84,,1.0,-0.03
115,House,20351,54,7,TN,200,,,"BLACKBURN, Marsha",B001243,1952,,0.615,0.127,-57.27777,0.93205,814,31,,0.661,0.228
115,House,20748,54,9,TN,100,,,"COHEN, Stephen",C001068,1949,,-0.401,-0.356,-113.10815,0.88372,915,53,,-0.405,-0.167
115,House,20947,54,1,TN,200,,,"ROE, David P. (Phil)",R000582,1945,,0.493,-0.001,-75.00512,0.92171,920,31,,0.491,0.064
115,House,21178,54,3,TN,200,,,"FLEISCHMANN, Chuck",F000459,1962,,0.472,0.312,-70.72647,0.92624,923,26,,0.396,0.38
115,House,21179,54,4,TN,200,,,"DESJARLAIS, Scott",D000616,1964,,0.593,-0.112,-65.04965,0.9302,899,23,,0.639,-0.063
115,House,21180,54,6,TN,200,,,"BLACK, Diane",B001273,1951,,0.58,0.218,-43.7781,0.94077,717,13,,0.573,0.072
115,House,21731,54,8,TN,200,,,"KUSTOFF, David",K000392,1966,,0.545,-0.002,-65.73242,0.92964,901,19,,0.545,-0.002
115,House,15085,49,6,TX,200,,,"BARTON, Joe Linus",B000213,1949,,0.528,0.046,-94.82182,0.90053,905,37,,0.537,-0.14
115,House,15445,49,21,TX,200,,,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-67.92092,0.92515,873,19,,0.494,0.113
115,House,20139,49,7,TX,200,,,"CULBERSON, John",C001048,1956,,0.503,0.366,-78.86921,0.91698,910,22,,0.476,0.119
